,Time,temp
5584,16:00:00,30
5585,17:00:00,30
5586,18:00:00,30
5587,19:00:00,30
5588,20:00:00,30
5589,21:00:00,30
5590,22:00:00,30
5591,23:00:00,30
5592,00:00:00,20
5593,01:00:00,20
5594,02:00:00,20
5595,03:00:00,20
5596,04:00:00,20
5597,05:00:00,20
5598,06:00:00,20
5599,07:00:00,20
5600,08:00:00,20
5601,09:00:00,20
5602,10:00:00,20
5603,11:00:00,20
5604,12:00:00,30
5605,13:00:00,30
5606,14:00:00,30
5607,15:00:00,30
5608,16:00:00,30
5609,17:00:00,30
5610,18:00:00,30
5611,19:00:00,30
5612,20:00:00,30
5613,21:00:00,30
5614,22:00:00,30
5615,23:00:00,30
5616,00:00:00,20
5617,01:00:00,20
5618,02:00:00,20
5619,03:00:00,20
5620,04:00:00,20
5621,05:00:00,20
5622,06:00:00,20
5623,07:00:00,20
5624,08:00:00,20
5625,09:00:00,20
5626,10:00:00,20
5627,11:00:00,20
5628,12:00:00,30
5629,13:00:00,30
5630,14:00:00,30
5631,15:00:00,30
5632,16:00:00,30
5633,17:00:00,30
5634,18:00:00,30
5635,19:00:00,30
5636,20:00:00,30
5637,21:00:00,30
5638,22:00:00,30
5639,23:00:00,30
5640,00:00:00,20
5641,01:00:00,20
5642,02:00:00,20
5643,03:00:00,20
5644,04:00:00,20
5645,05:00:00,20
5646,06:00:00,20
5647,07:00:00,20
5648,08:00:00,20
5649,09:00:00,20
5650,10:00:00,20
5651,11:00:00,20
5652,12:00:00,30
5653,13:00:00,30
5654,14:00:00,30
5655,15:00:00,30
5656,16:00:00,30
5657,17:00:00,30
5658,18:00:00,30
5659,19:00:00,30
5660,20:00:00,30
5661,21:00:00,30
5662,22:00:00,30
5663,23:00:00,30
5664,00:00:00,20
5665,01:00:00,20
5666,02:00:00,20
5667,03:00:00,20
5668,04:00:00,20
5669,05:00:00,20
5670,06:00:00,20
5671,07:00:00,20
5672,08:00:00,20
5673,09:00:00,20
5674,10:00:00,20
5675,11:00:00,20
5676,12:00:00,30
5677,13:00:00,30
5678,14:00:00,30
5679,15:00:00,30
5680,16:00:00,30
5681,17:00:00,30
5682,18:00:00,30
5683,19:00:00,30
5684,20:00:00,30
5685,21:00:00,30
5686,22:00:00,30
5687,23:00:00,30
5688,00:00:00,20
5689,01:00:00,20
5690,02:00:00,20
5691,03:00:00,20
5692,04:00:00,20
5693,05:00:00,20
5694,06:00:00,20
5695,07:00:00,20
5696,08:00:00,20
5697,09:00:00,20
5698,10:00:00,20
5699,11:00:00,20
5700,12:00:00,30
5701,13:00:00,30
5702,14:00:00,30
5703,15:00:00,30
5704,16:00:00,30
5705,17:00:00,30
5706,18:00:00,30
5707,19:00:00,30
5708,20:00:00,30
5709,21:00:00,30
5710,22:00:00,30
5711,23:00:00,30
5712,00:00:00,20
5713,01:00:00,20
5714,02:00:00,20
5715,03:00:00,20
5716,04:00:00,20
5717,05:00:00,20
5718,06:00:00,20
5719,07:00:00,20
5720,08:00:00,20
5721,09:00:00,20
5722,10:00:00,20
5723,11:00:00,20
5724,12:00:00,30
5725,13:00:00,30
5726,14:00:00,30
5727,15:00:00,30
5728,16:00:00,30
5729,17:00:00,30
5730,18:00:00,30
5731,19:00:00,30
5732,20:00:00,30
5733,21:00:00,30
5734,22:00:00,30
5735,23:00:00,30
5736,00:00:00,20
5737,01:00:00,20
5738,02:00:00,20
5739,03:00:00,20
5740,04:00:00,20
5741,05:00:00,20
5742,06:00:00,20
5743,07:00:00,20
5744,08:00:00,20
5745,09:00:00,20
5746,10:00:00,20
5747,11:00:00,20
5748,12:00:00,30
5749,13:00:00,30
5750,14:00:00,30
5751,15:00:00,30
5752,16:00:00,30
5753,17:00:00,30
5754,18:00:00,30
5755,19:00:00,30
5756,20:00:00,30
5757,21:00:00,30
5758,22:00:00,30
5759,23:00:00,30
5760,00:00:00,20
5761,01:00:00,20
5762,02:00:00,20
5763,03:00:00,20
5764,04:00:00,20
5765,05:00:00,20
5766,06:00:00,20
5767,07:00:00,20
5768,08:00:00,20
5769,09:00:00,20
5770,10:00:00,20
5771,11:00:00,20
5772,12:00:00,30
5773,13:00:00,30
5774,14:00:00,30
5775,15:00:00,30
5776,16:00:00,30
5777,17:00:00,30
5778,18:00:00,30
5779,19:00:00,30
5780,20:00:00,30
5781,21:00:00,30
5782,22:00:00,30
5783,23:00:00,30
5784,00:00:00,20
5785,01:00:00,20
5786,02:00:00,20
5787,03:00:00,20
5788,04:00:00,20
5789,05:00:00,20
5790,06:00:00,20
5791,07:00:00,20
5792,08:00:00,20
5793,09:00:00,20
5794,10:00:00,20
5795,11:00:00,20
5796,12:00:00,30
5797,13:00:00,30
5798,14:00:00,30
5799,15:00:00,30
5800,16:00:00,30
5801,17:00:00,30
5802,18:00:00,30
5803,19:00:00,30
5804,20:00:00,30
5805,21:00:00,30
5806,22:00:00,30
5807,23:00:00,30
5808,00:00:00,20
5809,01:00:00,20
5810,02:00:00,20
5811,03:00:00,20
5812,04:00:00,20
5813,05:00:00,20
5814,06:00:00,20
5815,07:00:00,20
5816,08:00:00,20
5817,09:00:00,20
5818,10:00:00,20
5819,11:00:00,20
5820,12:00:00,30
5821,13:00:00,30
5822,14:00:00,30
5823,15:00:00,30
5824,16:00:00,30
5825,17:00:00,30
5826,18:00:00,30
5827,19:00:00,30
5828,20:00:00,30
5829,21:00:00,30
5830,22:00:00,30
5831,23:00:00,30
5832,00:00:00,20
5833,01:00:00,20
5834,02:00:00,20
5835,03:00:00,20
5836,04:00:00,20
5837,05:00:00,20
5838,06:00:00,20
5839,07:00:00,20
5840,08:00:00,20
5841,09:00:00,20
5842,10:00:00,20
5843,11:00:00,20
5844,12:00:00,30
5845,13:00:00,30
5846,14:00:00,30
5847,15:00:00,30
5848,16:00:00,30
5849,17:00:00,30
5850,18:00:00,30
5851,19:00:00,30
5852,20:00:00,30
5853,21:00:00,30
5854,22:00:00,30
5855,23:00:00,30
5856,00:00:00,20
5857,01:00:00,20
5858,02:00:00,20
5859,03:00:00,20
5860,04:00:00,20
5861,05:00:00,20
5862,06:00:00,20
5863,07:00:00,20
5864,08:00:00,20
5865,09:00:00,20
5866,10:00:00,20
5867,11:00:00,20
5868,12:00:00,30
5869,13:00:00,30
5870,14:00:00,30
5871,15:00:00,30
5872,16:00:00,30
5873,17:00:00,30
5874,18:00:00,30
5875,19:00:00,30
5876,20:00:00,30
5877,21:00:00,30
5878,22:00:00,30
5879,23:00:00,30
5880,00:00:00,20
5881,01:00:00,20
5882,02:00:00,20
5883,03:00:00,20
5884,04:00:00,20
5885,05:00:00,20
5886,06:00:00,20
5887,07:00:00,20
5888,08:00:00,20
5889,09:00:00,20
5890,10:00:00,20
5891,11:00:00,20
5892,12:00:00,30
5893,13:00:00,30
5894,14:00:00,30
5895,15:00:00,30
5896,16:00:00,30
5897,17:00:00,30
5898,18:00:00,30
5899,19:00:00,30
5900,20:00:00,30
5901,21:00:00,30
5902,22:00:00,30
5903,23:00:00,30
5904,00:00:00,20
5905,01:00:00,20
5906,02:00:00,20
5907,03:00:00,20
5908,04:00:00,20
5909,05:00:00,20
5910,06:00:00,20
5911,07:00:00,20
5912,08:00:00,20
5913,09:00:00,20
5914,10:00:00,20
5915,11:00:00,20
5916,12:00:00,30
5917,13:00:00,30
5918,14:00:00,30
5919,15:00:00,30
5920,16:00:00,30
5921,17:00:00,30
5922,18:00:00,30
5923,19:00:00,30
5924,20:00:00,30
5925,21:00:00,30
5926,22:00:00,30
5927,23:00:00,30
5928,00:00:00,20
5929,01:00:00,20
5930,02:00:00,20
5931,03:00:00,20
5932,04:00:00,20
5933,05:00:00,20
5934,06:00:00,20
5935,07:00:00,20
5936,08:00:00,20
5937,09:00:00,20
5938,10:00:00,20
5939,11:00:00,20
5940,12:00:00,30
5941,13:00:00,30
5942,14:00:00,30
5943,15:00:00,30
5944,16:00:00,30
5945,17:00:00,30
5946,18:00:00,30
5947,19:00:00,30
5948,20:00:00,30
5949,21:00:00,30
5950,22:00:00,30
5951,23:00:00,30
5952,00:00:00,20
5953,01:00:00,20
5954,02:00:00,20
5955,03:00:00,20
5956,04:00:00,20
5957,05:00:00,20
5958,06:00:00,20
5959,07:00:00,20
5960,08:00:00,20
5961,09:00:00,20
5962,10:00:00,20
5963,11:00:00,20
5964,12:00:00,30
5965,13:00:00,30
5966,14:00:00,30
5967,15:00:00,30
5968,16:00:00,30
5969,17:00:00,30
5970,18:00:00,30
5971,19:00:00,30
5972,20:00:00,30
5973,21:00:00,30
5974,22:00:00,30
5975,23:00:00,30
5976,00:00:00,20
5977,01:00:00,20
5978,02:00:00,20
5979,03:00:00,20
5980,04:00:00,20
5981,05:00:00,20
5982,06:00:00,20
5983,07:00:00,20
5984,08:00:00,20
5985,09:00:00,20
5986,10:00:00,20
5987,11:00:00,20
5988,12:00:00,30
5989,13:00:00,30
5990,14:00:00,30
5991,15:00:00,30
5992,16:00:00,30
5993,17:00:00,30
5994,18:00:00,30
5995,19:00:00,30
5996,20:00:00,30
5997,21:00:00,30
5998,22:00:00,30
5999,23:00:00,30
6000,00:00:00,20
6001,01:00:00,20
6002,02:00:00,20
6003,03:00:00,20
6004,04:00:00,20
6005,05:00:00,20
6006,06:00:00,20
6007,07:00:00,20
6008,08:00:00,20
6009,09:00:00,20
6010,10:00:00,20
6011,11:00:00,20
6012,12:00:00,30
6013,13:00:00,30
6014,14:00:00,30
6015,15:00:00,30
6016,16:00:00,30
6017,17:00:00,30
6018,18:00:00,30
6019,19:00:00,30
6020,20:00:00,30
6021,21:00:00,30
6022,22:00:00,30
6023,23:00:00,30
6024,00:00:00,20
6025,01:00:00,20
6026,02:00:00,20
6027,03:00:00,20
6028,04:00:00,20
6029,05:00:00,20
6030,06:00:00,20
6031,07:00:00,20
6032,08:00:00,20
6033,09:00:00,20
6034,10:00:00,20
6035,11:00:00,20
6036,12:00:00,30
6037,13:00:00,30
6038,14:00:00,30
6039,15:00:00,30
6040,16:00:00,30
6041,17:00:00,30
6042,18:00:00,30
6043,19:00:00,30
6044,20:00:00,30
6045,21:00:00,30
6046,22:00:00,30
6047,23:00:00,30
6048,00:00:00,20
6049,01:00:00,20
6050,02:00:00,20
6051,03:00:00,20
6052,04:00:00,20
6053,05:00:00,20
6054,06:00:00,20
6055,07:00:00,20
6056,08:00:00,20
6057,09:00:00,20
6058,10:00:00,20
6059,11:00:00,20
6060,12:00:00,30
6061,13:00:00,30
6062,14:00:00,30
6063,15:00:00,30
6064,16:00:00,30
6065,17:00:00,30
6066,18:00:00,30
6067,19:00:00,30
6068,20:00:00,30
6069,21:00:00,30
6070,22:00:00,30
6071,23:00:00,30
6072,00:00:00,20
6073,01:00:00,20
6074,02:00:00,20
6075,03:00:00,20
6076,04:00:00,20
6077,05:00:00,20
6078,06:00:00,20
6079,07:00:00,20
6080,08:00:00,20
6081,09:00:00,20
6082,10:00:00,20
6083,11:00:00,20
6084,12:00:00,30
6085,13:00:00,30
6086,14:00:00,30
6087,15:00:00,30
6088,16:00:00,30
6089,17:00:00,30
6090,18:00:00,30
6091,19:00:00,30
6092,20:00:00,30
6093,21:00:00,30
6094,22:00:00,30
6095,23:00:00,30
6096,00:00:00,20
6097,01:00:00,20
6098,02:00:00,20
6099,03:00:00,20
6100,04:00:00,20
6101,05:00:00,20
6102,06:00:00,20
6103,07:00:00,20
6104,08:00:00,20
6105,09:00:00,20
6106,10:00:00,20
6107,11:00:00,20
6108,12:00:00,30
6109,13:00:00,30
6110,14:00:00,30
6111,15:00:00,30
6112,16:00:00,30
6113,17:00:00,30
6114,18:00:00,30
6115,19:00:00,30
6116,20:00:00,30
6117,21:00:00,30
6118,22:00:00,30
6119,23:00:00,30
6120,00:00:00,20
6121,01:00:00,20
6122,02:00:00,20
6123,03:00:00,20
6124,04:00:00,20
6125,05:00:00,20
6126,06:00:00,20
6127,07:00:00,20
6128,08:00:00,20
6129,09:00:00,20
6130,10:00:00,20
6131,11:00:00,20
6132,12:00:00,30
6133,13:00:00,30
6134,14:00:00,30
6135,15:00:00,30
6136,16:00:00,30
6137,17:00:00,30
6138,18:00:00,30
6139,19:00:00,30
6140,20:00:00,30
6141,21:00:00,30
6142,22:00:00,30
6143,23:00:00,30
6144,00:00:00,20
6145,01:00:00,20
6146,02:00:00,20
6147,03:00:00,20
6148,04:00:00,20
6149,05:00:00,20
6150,06:00:00,20
6151,07:00:00,20
6152,08:00:00,20
6153,09:00:00,20
6154,10:00:00,20
6155,11:00:00,20
6156,12:00:00,30
6157,13:00:00,30
6158,14:00:00,30
6159,15:00:00,30
6160,16:00:00,30
6161,17:00:00,30
6162,18:00:00,30
6163,19:00:00,30
6164,20:00:00,30
6165,21:00:00,30
6166,22:00:00,30
6167,23:00:00,30
6168,00:00:00,20
6169,01:00:00,20
6170,02:00:00,20
6171,03:00:00,20
6172,04:00:00,20
6173,05:00:00,20
6174,06:00:00,20
6175,07:00:00,20
6176,08:00:00,20
6177,09:00:00,20
6178,10:00:00,20
6179,11:00:00,20
6180,12:00:00,30
6181,13:00:00,30
6182,14:00:00,30
6183,15:00:00,30
6184,16:00:00,30
6185,17:00:00,30
6186,18:00:00,30
6187,19:00:00,30
6188,20:00:00,30
6189,21:00:00,30
6190,22:00:00,30
6191,23:00:00,30
6192,00:00:00,20
6193,01:00:00,20
6194,02:00:00,20
6195,03:00:00,20
6196,04:00:00,20
6197,05:00:00,20
6198,06:00:00,20
6199,07:00:00,20
6200,08:00:00,20
6201,09:00:00,20
6202,10:00:00,20
6203,11:00:00,20
6204,12:00:00,30
6205,13:00:00,30
6206,14:00:00,30
6207,15:00:00,30
6208,16:00:00,30
6209,17:00:00,30
6210,18:00:00,30
6211,19:00:00,30
6212,20:00:00,30
6213,21:00:00,30
6214,22:00:00,30
6215,23:00:00,30
6216,00:00:00,20
6217,01:00:00,20
6218,02:00:00,20
6219,03:00:00,20
6220,04:00:00,20
6221,05:00:00,20
6222,06:00:00,20
6223,07:00:00,20
6224,08:00:00,20
6225,09:00:00,20
6226,10:00:00,20
6227,11:00:00,20
6228,12:00:00,30
6229,13:00:00,30
6230,14:00:00,30
6231,15:00:00,30
6232,16:00:00,30
6233,17:00:00,30
6234,18:00:00,30
6235,19:00:00,30
6236,20:00:00,30
6237,21:00:00,30
6238,22:00:00,30
6239,23:00:00,30
6240,00:00:00,20
6241,01:00:00,20
6242,02:00:00,20
6243,03:00:00,20
6244,04:00:00,20
6245,05:00:00,20
6246,06:00:00,20
6247,07:00:00,20
6248,08:00:00,20
6249,09:00:00,20
6250,10:00:00,20
6251,11:00:00,20
6252,12:00:00,30
6253,13:00:00,30
6254,14:00:00,30
6255,15:00:00,30
6256,16:00:00,30
6257,17:00:00,30
6258,18:00:00,30
6259,19:00:00,30
6260,20:00:00,30
6261,21:00:00,30
6262,22:00:00,30
6263,23:00:00,30
6264,00:00:00,20
6265,01:00:00,20
6266,02:00:00,20
6267,03:00:00,20
6268,04:00:00,20
6269,05:00:00,20
6270,06:00:00,20
6271,07:00:00,20
6272,08:00:00,20
6273,09:00:00,20
6274,10:00:00,20
6275,11:00:00,20
6276,12:00:00,30
6277,13:00:00,30
6278,14:00:00,30
6279,15:00:00,30
6280,16:00:00,30
6281,17:00:00,30
6282,18:00:00,30
6283,19:00:00,30
6284,20:00:00,30
6285,21:00:00,30
6286,22:00:00,30
6287,23:00:00,30
6288,00:00:00,20
6289,01:00:00,20
6290,02:00:00,20
6291,03:00:00,20
6292,04:00:00,20
6293,05:00:00,20
6294,06:00:00,20
6295,07:00:00,20
6296,08:00:00,20
6297,09:00:00,20
6298,10:00:00,20
6299,11:00:00,20
6300,12:00:00,30
6301,13:00:00,30
6302,14:00:00,30
6303,15:00:00,30
6304,16:00:00,30
6305,17:00:00,30
6306,18:00:00,30
6307,19:00:00,30
6308,20:00:00,30
6309,21:00:00,30
6310,22:00:00,30
6311,23:00:00,30
6312,00:00:00,20
6313,01:00:00,20
6314,02:00:00,20
6315,03:00:00,20
6316,04:00:00,20
6317,05:00:00,20
6318,06:00:00,20
6319,07:00:00,20
6320,08:00:00,20
6321,09:00:00,20
6322,10:00:00,20
6323,11:00:00,20
6324,12:00:00,30
6325,13:00:00,30
6326,14:00:00,30
6327,15:00:00,30
6328,16:00:00,30
6329,17:00:00,30
6330,18:00:00,30
6331,19:00:00,30
6332,20:00:00,30
6333,21:00:00,30
6334,22:00:00,30
6335,23:00:00,30
6336,00:00:00,20
6337,01:00:00,20
6338,02:00:00,20
6339,03:00:00,20
6340,04:00:00,20
6341,05:00:00,20
6342,06:00:00,20
6343,07:00:00,20
6344,08:00:00,20
6345,09:00:00,20
6346,10:00:00,20
6347,11:00:00,20
6348,12:00:00,30
6349,13:00:00,30
6350,14:00:00,30
6351,15:00:00,30
6352,16:00:00,30
6353,17:00:00,30
6354,18:00:00,30
6355,19:00:00,30
6356,20:00:00,30
6357,21:00:00,30
6358,22:00:00,30
6359,23:00:00,30
6360,00:00:00,20
6361,01:00:00,20
6362,02:00:00,20
6363,03:00:00,20
6364,04:00:00,20
6365,05:00:00,20
6366,06:00:00,20
6367,07:00:00,20
6368,08:00:00,20
6369,09:00:00,20
6370,10:00:00,20
6371,11:00:00,20
6372,12:00:00,30
6373,13:00:00,30
6374,14:00:00,30
6375,15:00:00,30
6376,16:00:00,30
6377,17:00:00,30
6378,18:00:00,30
6379,19:00:00,30
6380,20:00:00,30
6381,21:00:00,30
6382,22:00:00,30
6383,23:00:00,30
6384,00:00:00,20
6385,01:00:00,20
6386,02:00:00,20
6387,03:00:00,20
6388,04:00:00,20
6389,05:00:00,20
6390,06:00:00,20
6391,07:00:00,20
6392,08:00:00,20
6393,09:00:00,20
6394,10:00:00,20
6395,11:00:00,20
6396,12:00:00,30
6397,13:00:00,30
6398,14:00:00,30
6399,15:00:00,30
6400,16:00:00,30
6401,17:00:00,30
6402,18:00:00,30
6403,19:00:00,30
6404,20:00:00,30
6405,21:00:00,30
6406,22:00:00,30
6407,23:00:00,30
6408,00:00:00,20
6409,01:00:00,20
6410,02:00:00,20
6411,03:00:00,20
6412,04:00:00,20
6413,05:00:00,20
6414,06:00:00,20
6415,07:00:00,20
6416,08:00:00,20
6417,09:00:00,20
6418,10:00:00,20
6419,11:00:00,20
6420,12:00:00,30
6421,13:00:00,30
6422,14:00:00,30
6423,15:00:00,30
6424,16:00:00,30
6425,17:00:00,30
6426,18:00:00,30
6427,19:00:00,30
6428,20:00:00,30
6429,21:00:00,30
6430,22:00:00,30
6431,23:00:00,30
6432,00:00:00,20
6433,01:00:00,20
6434,02:00:00,20
6435,03:00:00,20
6436,04:00:00,20
6437,05:00:00,20
6438,06:00:00,20
6439,07:00:00,20
6440,08:00:00,20
6441,09:00:00,20
6442,10:00:00,20
6443,11:00:00,20
6444,12:00:00,30
6445,13:00:00,30
6446,14:00:00,30
6447,15:00:00,30
6448,16:00:00,30
6449,17:00:00,30
6450,18:00:00,30
6451,19:00:00,30
6452,20:00:00,30
6453,21:00:00,30
6454,22:00:00,30
6455,23:00:00,30
6456,00:00:00,20
6457,01:00:00,20
6458,02:00:00,20
6459,03:00:00,20
6460,04:00:00,20
6461,05:00:00,20
6462,06:00:00,20
6463,07:00:00,20
6464,08:00:00,20
6465,09:00:00,20
6466,10:00:00,20
6467,11:00:00,20
6468,12:00:00,30
6469,13:00:00,30
6470,14:00:00,30
6471,15:00:00,30
6472,16:00:00,30
6473,17:00:00,30
6474,18:00:00,30
6475,19:00:00,30
6476,20:00:00,30
6477,21:00:00,30
6478,22:00:00,30
6479,23:00:00,30
6480,00:00:00,20
6481,01:00:00,20
6482,02:00:00,20
6483,03:00:00,20
6484,04:00:00,20
6485,05:00:00,20
6486,06:00:00,20
6487,07:00:00,20
6488,08:00:00,20
6489,09:00:00,20
6490,10:00:00,20
6491,11:00:00,20
6492,12:00:00,30
6493,13:00:00,30
6494,14:00:00,30
6495,15:00:00,30
6496,16:00:00,30
6497,17:00:00,30
6498,18:00:00,30
6499,19:00:00,30
6500,20:00:00,30
6501,21:00:00,30
6502,22:00:00,30
6503,23:00:00,30
6504,00:00:00,20
6505,01:00:00,20
6506,02:00:00,20
6507,03:00:00,20
6508,04:00:00,20
6509,05:00:00,20
6510,06:00:00,20
6511,07:00:00,20
6512,08:00:00,20
6513,09:00:00,20
6514,10:00:00,20
6515,11:00:00,20
6516,12:00:00,30
6517,13:00:00,30
6518,14:00:00,30
6519,15:00:00,30
6520,16:00:00,30
6521,17:00:00,30
6522,18:00:00,30
6523,19:00:00,30
6524,20:00:00,30
6525,21:00:00,30
6526,22:00:00,30
6527,23:00:00,30
6528,00:00:00,20
6529,01:00:00,20
6530,02:00:00,20
6531,03:00:00,20
6532,04:00:00,20
6533,05:00:00,20
6534,06:00:00,20
6535,07:00:00,20
6536,08:00:00,20
6537,09:00:00,20
6538,10:00:00,20
6539,11:00:00,20
6540,12:00:00,30
6541,13:00:00,30
6542,14:00:00,30
6543,15:00:00,30
6544,16:00:00,30
6545,17:00:00,30
6546,18:00:00,30
6547,19:00:00,30
6548,20:00:00,30
6549,21:00:00,30
6550,22:00:00,30
6551,23:00:00,30
6552,00:00:00,20
6553,01:00:00,20
6554,02:00:00,20
6555,03:00:00,20
6556,04:00:00,20
6557,05:00:00,20
6558,06:00:00,20
6559,07:00:00,20
6560,08:00:00,20
6561,09:00:00,20
6562,10:00:00,20
6563,11:00:00,20
6564,12:00:00,30
6565,13:00:00,30
6566,14:00:00,30
6567,15:00:00,30
6568,16:00:00,30
6569,17:00:00,30
6570,18:00:00,30
6571,19:00:00,30
6572,20:00:00,30
6573,21:00:00,30
6574,22:00:00,30
6575,23:00:00,30
6576,00:00:00,20
6577,01:00:00,20
6578,02:00:00,20
6579,03:00:00,20
6580,04:00:00,20
6581,05:00:00,20
6582,06:00:00,20
6583,07:00:00,20
6584,08:00:00,20
6585,09:00:00,20
6586,10:00:00,20
6587,11:00:00,20
6588,12:00:00,30
6589,13:00:00,30
6590,14:00:00,30
6591,15:00:00,30
6592,16:00:00,30
6593,17:00:00,30
6594,18:00:00,30
6595,19:00:00,30
6596,20:00:00,30
6597,21:00:00,30
6598,22:00:00,30
6599,23:00:00,30
6600,00:00:00,20
6601,01:00:00,20
6602,02:00:00,20
6603,03:00:00,20
6604,04:00:00,20
6605,05:00:00,20
6606,06:00:00,20
6607,07:00:00,20
6608,08:00:00,20
6609,09:00:00,20
6610,10:00:00,20
6611,11:00:00,20
6612,12:00:00,30
6613,13:00:00,30
6614,14:00:00,30
6615,15:00:00,30
6616,16:00:00,30
6617,17:00:00,30
6618,18:00:00,30
6619,19:00:00,30
6620,20:00:00,30
6621,21:00:00,30
6622,22:00:00,30
6623,23:00:00,30
6624,00:00:00,20
6625,01:00:00,20
6626,02:00:00,20
6627,03:00:00,20
6628,04:00:00,20
6629,05:00:00,20
6630,06:00:00,20
6631,07:00:00,20
6632,08:00:00,20
6633,09:00:00,20
6634,10:00:00,20
6635,11:00:00,20
6636,12:00:00,30
6637,13:00:00,30
6638,14:00:00,30
6639,15:00:00,30
6640,16:00:00,30
6641,17:00:00,30
6642,18:00:00,30
6643,19:00:00,30
6644,20:00:00,30
6645,21:00:00,30
6646,22:00:00,30
6647,23:00:00,30
6648,00:00:00,20
6649,01:00:00,20
6650,02:00:00,20
6651,03:00:00,20
6652,04:00:00,20
6653,05:00:00,20
6654,06:00:00,20
6655,07:00:00,20
6656,08:00:00,20
6657,09:00:00,20
6658,10:00:00,20
6659,11:00:00,20
6660,12:00:00,30
6661,13:00:00,30
6662,14:00:00,30
6663,15:00:00,30
6664,16:00:00,30
6665,17:00:00,30
6666,18:00:00,30
6667,19:00:00,30
6668,20:00:00,30
6669,21:00:00,30
6670,22:00:00,30
6671,23:00:00,30
6672,00:00:00,20
6673,01:00:00,20
6674,02:00:00,20
6675,03:00:00,20
6676,04:00:00,20
6677,05:00:00,20
6678,06:00:00,20
6679,07:00:00,20
6680,08:00:00,20
6681,09:00:00,20
6682,10:00:00,20
6683,11:00:00,20
6684,12:00:00,30
6685,13:00:00,30
6686,14:00:00,30
6687,15:00:00,30
6688,16:00:00,30
6689,17:00:00,30
6690,18:00:00,30
6691,19:00:00,30
6692,20:00:00,30
6693,21:00:00,30
6694,22:00:00,30
6695,23:00:00,30
6696,00:00:00,20
6697,01:00:00,20
6698,02:00:00,20
6699,03:00:00,20
6700,04:00:00,20
6701,05:00:00,20
6702,06:00:00,20
6703,07:00:00,20
6704,08:00:00,20
6705,09:00:00,20
6706,10:00:00,20
6707,11:00:00,20
6708,12:00:00,30
6709,13:00:00,30
6710,14:00:00,30
6711,15:00:00,30
6712,16:00:00,30
6713,17:00:00,30
6714,18:00:00,30
6715,19:00:00,30
6716,20:00:00,30
6717,21:00:00,30
6718,22:00:00,30
6719,23:00:00,30
6720,00:00:00,20
6721,01:00:00,20
6722,02:00:00,20
6723,03:00:00,20
6724,04:00:00,20
6725,05:00:00,20
6726,06:00:00,20
6727,07:00:00,20
6728,08:00:00,20
6729,09:00:00,20
6730,10:00:00,20
6731,11:00:00,20
6732,12:00:00,30
6733,13:00:00,30
6734,14:00:00,30
6735,15:00:00,30
6736,16:00:00,30
6737,17:00:00,30
6738,18:00:00,30
6739,19:00:00,30
6740,20:00:00,30
6741,21:00:00,30
6742,22:00:00,30
6743,23:00:00,30
6744,00:00:00,20
6745,01:00:00,20
6746,02:00:00,20
6747,03:00:00,20
6748,04:00:00,20
6749,05:00:00,20
6750,06:00:00,20
6751,07:00:00,20
6752,08:00:00,20
6753,09:00:00,20
6754,10:00:00,20
6755,11:00:00,20
6756,12:00:00,30
6757,13:00:00,30
6758,14:00:00,30
6759,15:00:00,30
6760,16:00:00,30
6761,17:00:00,30
6762,18:00:00,30
6763,19:00:00,30
6764,20:00:00,30
6765,21:00:00,30
6766,22:00:00,30
6767,23:00:00,30
6768,00:00:00,20
6769,01:00:00,20
6770,02:00:00,20
6771,03:00:00,20
6772,04:00:00,20
6773,05:00:00,20
6774,06:00:00,20
6775,07:00:00,20
6776,08:00:00,20
6777,09:00:00,20
6778,10:00:00,20
6779,11:00:00,20
6780,12:00:00,30
6781,13:00:00,30
6782,14:00:00,30
6783,15:00:00,30
6784,16:00:00,30
6785,17:00:00,30
6786,18:00:00,30
6787,19:00:00,30
6788,20:00:00,30
6789,21:00:00,30
6790,22:00:00,30
6791,23:00:00,30
6792,00:00:00,20
6793,01:00:00,20
6794,02:00:00,20
6795,03:00:00,20
6796,04:00:00,20
6797,05:00:00,20
6798,06:00:00,20
6799,07:00:00,20
6800,08:00:00,20
6801,09:00:00,20
6802,10:00:00,20
6803,11:00:00,20
6804,12:00:00,30
6805,13:00:00,30
6806,14:00:00,30
6807,15:00:00,30
6808,16:00:00,30
6809,17:00:00,30
6810,18:00:00,30
6811,19:00:00,30
6812,20:00:00,30
6813,21:00:00,30
6814,22:00:00,30
6815,23:00:00,30
6816,00:00:00,20
6817,01:00:00,20
6818,02:00:00,20
6819,03:00:00,20
6820,04:00:00,20
6821,05:00:00,20
6822,06:00:00,20
6823,07:00:00,20
6824,08:00:00,20
6825,09:00:00,20
6826,10:00:00,20
6827,11:00:00,20
6828,12:00:00,30
6829,13:00:00,30
6830,14:00:00,30
6831,15:00:00,30
6832,16:00:00,30
6833,17:00:00,30
6834,18:00:00,30
6835,19:00:00,30
6836,20:00:00,30
6837,21:00:00,30
6838,22:00:00,30
6839,23:00:00,30
6840,00:00:00,20
6841,01:00:00,20
6842,02:00:00,20
6843,03:00:00,20
6844,04:00:00,20
6845,05:00:00,20
6846,06:00:00,20
6847,07:00:00,20
6848,08:00:00,20
6849,09:00:00,20
6850,10:00:00,20
6851,11:00:00,20
6852,12:00:00,30
6853,13:00:00,30
6854,14:00:00,30
6855,15:00:00,30
